level,origin_type,origin_name,filename,relative_path,reference_filename,reference_relative_path,source_filename,classification_basis,asset_status,resolution,color_mode
04,B02-FAU,Fauna,aachat-forge-fauna-harvest-dog-farmer.png,B02-FAU__Fauna/aachat-forge-fauna-harvest-dog-farmer.png,aachat-level-04-b02-fau-cand-07-10-256.png,B02-FAU__Fauna/aachat-level-04-b02-fau-cand-07-10-256.png,aachat-phase3-cand-07-10-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B02-FAU,Fauna,aachat-forge-fauna-sprout-cat-gardener.png,B02-FAU__Fauna/aachat-forge-fauna-sprout-cat-gardener.png,aachat-level-04-b02-fau-cand-07-11-256.png,B02-FAU__Fauna/aachat-level-04-b02-fau-cand-07-11-256.png,aachat-phase3-cand-07-11-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B02-FAU,Fauna,aachat-forge-fauna-purple-raven-wizard.png,B02-FAU__Fauna/aachat-forge-fauna-purple-raven-wizard.png,aachat-level-04-b02-fau-cand-07-12-256.png,B02-FAU__Fauna/aachat-level-04-b02-fau-cand-07-12-256.png,aachat-phase3-cand-07-12-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B02-FAU,Fauna,aachat-forge-fauna-swordfish-wrench-mechanic.png,B02-FAU__Fauna/aachat-forge-fauna-swordfish-wrench-mechanic.png,aachat-level-04-b02-fau-cand-07-13-256.png,B02-FAU__Fauna/aachat-level-04-b02-fau-cand-07-13-256.png,aachat-phase3-cand-07-13-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B06-OBJ,Artifact_&_Architecture,aachat-forge-artifact-brick-wall-mason.png,B06-OBJ__Artifact_&_Architecture/aachat-forge-artifact-brick-wall-mason.png,aachat-level-04-b06-obj-cand-07-14-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-04-b06-obj-cand-07-14-256.png,aachat-phase3-cand-07-14-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B10-ANO,Secret_Anomaly,aachat-forge-anomaly-clockwork-trail-scout.png,B10-ANO__Secret_Anomaly/aachat-forge-anomaly-clockwork-trail-scout.png,aachat-level-04-b10-ano-cand-07-15-256.png,B10-ANO__Secret_Anomaly/aachat-level-04-b10-ano-cand-07-15-256.png,aachat-phase3-cand-07-15-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B07-MAT,Material_&_Mineral,aachat-forge-mineral-basalt-mosaic-painter.png,B07-MAT__Material_&_Mineral/aachat-forge-mineral-basalt-mosaic-painter.png,aachat-level-04-b07-mat-cand-07-16-256.png,B07-MAT__Material_&_Mineral/aachat-level-04-b07-mat-cand-07-16-256.png,aachat-phase3-cand-07-16-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B10-ANO,Secret_Anomaly,aachat-forge-anomaly-ember-lantern-sage.png,B10-ANO__Secret_Anomaly/aachat-forge-anomaly-ember-lantern-sage.png,aachat-level-04-b10-ano-cand-07-17-256.png,B10-ANO__Secret_Anomaly/aachat-level-04-b10-ano-cand-07-17-256.png,aachat-phase3-cand-07-17-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B06-OBJ,Artifact_&_Architecture,aachat-forge-artifact-chest-crowned-bearer.png,B06-OBJ__Artifact_&_Architecture/aachat-forge-artifact-chest-crowned-bearer.png,aachat-level-04-b06-obj-cand-07-18-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-04-b06-obj-cand-07-18-256.png,aachat-phase3-cand-07-18-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B05-MEC,Machine,aachat-forge-machine-ice-cream-vendor.png,B05-MEC__Machine/aachat-forge-machine-ice-cream-vendor.png,aachat-level-04-b05-mec-cand-07-19-256.png,B05-MEC__Machine/aachat-level-04-b05-mec-cand-07-19-256.png,aachat-phase3-cand-07-19-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
04,B06-OBJ,Artifact_&_Architecture,aachat-forge-artifact-spinning-top-toymaker.png,B06-OBJ__Artifact_&_Architecture/aachat-forge-artifact-spinning-top-toymaker.png,aachat-level-04-b06-obj-cand-07-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-04-b06-obj-cand-07-20-256.png,aachat-phase3-cand-07-20-256.png,full visual review: Level 04 contact sheet motif,native-master,1254x1254,RGBA
